checkpoint_cell,data_replica,optimizer_step,contrast,left,right,left_normalized_loss,right_normalized_loss,normalized_loss_delta,heldout_loss_delta
late_newton_full,0,32,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.016943527177031,1.0170998738184986,-0.00015634664146757515,-0.0004658699035644531
late_newton_full,0,48,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0248088674310103,1.028690328832033,-0.0038814614010227455,-0.011565685272216797
late_newton_full,0,64,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0276341488589655,1.0316357107251075,-0.004001561866141978,-0.011923551559448242
late_newton_full,0,80,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0324613714176896,1.0344299468629454,-0.00196857544525586,-0.005865812301636186
late_newton_full,0,96,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0341812644874686,1.03527657112772,-0.001095306640251481,-0.003263711929321289
late_newton_full,0,112,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0357971398326276,1.0361567211052762,-0.0003595812726486791,-0.0010714530944824219
late_newton_full,0,128,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.036149439864553,1.0361694432731337,-2.0003408580659965e-05,-5.9604644775390625e-05
late_newton_full,1,0,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
late_newton_full,1,16,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0096539782596392,1.0096539782596392,0.0,0.0
late_newton_full,1,32,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0169045483859531,1.017303108191224,-0.00039855980527092605,-0.001222372055053711
late_newton_full,1,48,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0256872455265218,1.0306334450057433,-0.00494619947922148,-0.015169858932495117
late_newton_full,1,64,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.028032972486547,1.033132936602949,-0.0050999641164020115,-0.015641450881958008
late_newton_full,1,80,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0326862573283075,1.0354346641774106,-0.0027484068491030467,-0.008429288864135298
late_newton_full,1,96,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0338939860458205,1.0357125754908183,-0.001818589444997798,-0.005577564239501953
late_newton_full,1,112,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0357629493456686,1.0366354742636243,-0.0008725249179557526,-0.0026760101318359375
late_newton_full,1,128,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0352841645123034,1.0356395800437443,-0.00035541553144091687,-0.0010900497436523438
late_newton_full,2,0,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
late_newton_full,2,16,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.010465913804,1.010465913804,0.0,0.0
late_newton_full,2,32,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0174655431728536,1.0176344333200038,-0.00016889014715015804,-0.0005037784576416016
late_newton_full,2,48,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0246470911289831,1.0284979143705373,-0.0038508232415541688,-0.011486530303955078
late_newton_full,2,64,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0271682941159967,1.0309315150852951,-0.0037632209692983754,-0.011225223541259322
late_newton_full,2,80,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0320284617864262,1.0338369371623946,-0.0018084753759683991,-0.005394458770751953
late_newton_full,2,96,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.033490044952914,1.034534957822623,-0.0010449128697089805,-0.0031168460845947266
late_newton_full,2,112,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0338241485095103,1.0339518751801902,-0.00012772667067983967,-0.0003809928894042969
late_newton_full,2,128,delayed_down_refresh_vs_production,delayed_down_refresh,production_newton_muon,1.0332229219657982,1.0330833657912009,0.00013955617459737724,0.00041627883911043995
early_muon,0,0,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
early_muon,0,16,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9913799182348624,0.9913799182348624,0.0,0.0
early_muon,0,32,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9907523325629092,0.9909901181021852,-0.0002377855392760031,-0.0008361339569091797
early_muon,0,48,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9951856395163088,1.0002787386233143,-0.005093099107005505,-0.01790904998779297
early_muon,0,64,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.994544832236098,0.9995432103854852,-0.004998378149387195,-0.017575979232787642
early_muon,0,80,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9956038491559596,1.0004079713686411,-0.004804122212681561,-0.01689291000366211
early_muon,0,96,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.994158083243788,0.99792617379404,-0.003768090550252068,-0.013249874114990234
early_muon,0,112,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9920797142288372,0.9950256919579534,-0.0029459777291162004,-0.010359048843384233
early_muon,0,128,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9907071078823568,0.9926150876585847,-0.0019079797762279194,-0.006709098815917969
early_muon,1,0,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,1.0,1.0,0.0,0.0
early_muon,1,16,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9948564689883632,0.9948564689883632,0.0,0.0
early_muon,1,32,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9947245203225948,0.995010553559657,-0.00028603323706211103,-0.001022815704345259
early_muon,1,48,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9997552382253484,1.005513173964148,-0.00575793573879968,-0.020589590072631392
early_muon,1,64,frozen_down_refresh_vs_production,frozen_down_refresh,production_newton_muon,0.9992526464908555,1.005082390573785,-0.005829744082929356,-0.02084636688232422
