checkpoint_cell,checkpoint_stage,checkpoint_method,source_method,data_replica,trajectory_node,optimizer_step,heldout_loss,normalized_loss,loss_delta_from_step0,relative_loss_delta_from_step0,arm,source_trajectory_node
late_muon,late,muon,newton_full,0,production,64,3.0551412105560303,1.0286867180253105,0.08519792556762695,0.028686718025310583,production_newton_muon,production
late_muon,late,muon,newton_full,0,production,80,3.0638203620910645,1.0316090470741186,0.09387707710266113,0.031609047074118685,production_newton_muon,production
late_muon,late,muon,newton_full,0,production,96,3.066556692123413,1.0325303879112246,0.09661340713500977,0.032530387911224715,production_newton_muon,production
late_muon,late,muon,newton_full,0,production,112,3.0675039291381836,1.0328493290235208,0.09756064414978027,0.0328493290235208,production_newton_muon,production
late_muon,late,muon,newton_full,0,production,128,3.0667598247528076,1.0325987840420268,0.0968165397644043,0.03259878404202669,production_newton_muon,production
late_muon,late,muon,newton_full,1,shared_all,0,3.0600991249084473,1.0,0.0,0.0,delayed_down_refresh,shared_all
late_muon,late,muon,newton_full,1,shared_all,16,3.085697889328003,1.0083653383026674,0.025598764419555664,0.008365338302667412,delayed_down_refresh,shared_all
late_muon,late,muon,newton_full,1,shared_no_down,32,3.10378360748291,1.0142755122600056,0.04368448257446289,0.014275512260005582,delayed_down_refresh,shared_no_down
late_muon,late,muon,newton_full,1,shared_no_down,48,3.128032922744751,1.0221998683909745,0.06793379783630371,0.022199868390974483,delayed_down_refresh,shared_no_down
late_muon,late,muon,newton_full,1,delayed,64,3.1356821060180664,1.024699520513696,0.07558298110961914,0.024699520513695925,delayed_down_refresh,delayed
late_muon,late,muon,newton_full,1,delayed,80,3.148109197616577,1.0287605300075902,0.08801007270812988,0.028760530007590192,delayed_down_refresh,delayed
late_muon,late,muon,newton_full,1,delayed,96,3.1504364013671875,1.029521029473659,0.09033727645874023,0.02952102947365895,delayed_down_refresh,delayed
late_muon,late,muon,newton_full,1,delayed,112,3.153336524963379,1.0304687515825883,0.09323740005493164,0.030468751582588403,delayed_down_refresh,delayed
late_muon,late,muon,newton_full,1,delayed,128,3.1531009674072266,1.0303917744826523,0.0930018424987793,0.030391774482652338,delayed_down_refresh,delayed
late_muon,late,muon,newton_full,1,shared_all,0,3.0600991249084473,1.0,0.0,0.0,frozen_down_refresh,shared_all
late_muon,late,muon,newton_full,1,shared_all,16,3.085697889328003,1.0083653383026674,0.025598764419555664,0.008365338302667412,frozen_down_refresh,shared_all
late_muon,late,muon,newton_full,1,shared_no_down,32,3.10378360748291,1.0142755122600056,0.04368448257446289,0.014275512260005582,frozen_down_refresh,shared_no_down
late_muon,late,muon,newton_full,1,shared_no_down,48,3.128032922744751,1.0221998683909745,0.06793379783630371,0.022199868390974483,frozen_down_refresh,shared_no_down
late_muon,late,muon,newton_full,1,frozen,64,3.135342597961426,1.024588573762371,0.07524347305297852,0.024588573762371068,frozen_down_refresh,frozen
late_muon,late,muon,newton_full,1,frozen,80,3.142679214477539,1.0269860831947928,0.0825800895690918,0.02698608319479273,frozen_down_refresh,frozen
late_muon,late,muon,newton_full,1,frozen,96,3.1447501182556152,1.0276628272130566,0.08465099334716797,0.027662827213056563,frozen_down_refresh,frozen
late_muon,late,muon,newton_full,1,frozen,112,3.1468729972839355,1.0283565560570147,0.08677387237548828,0.028356556057014787,frozen_down_refresh,frozen
late_muon,late,muon,newton_full,1,frozen,128,3.1476328372955322,1.0286048617427397,0.08753371238708496,0.028604861742739726,frozen_down_refresh,frozen
late_muon,late,muon,newton_full,1,shared_all,0,3.0600991249084473,1.0,0.0,0.0,production_newton_muon,shared_all
late_muon,late,muon,newton_full,1,shared_all,16,3.085697889328003,1.0083653383026674,0.025598764419555664,0.008365338302667412,production_newton_muon,shared_all
late_muon,late,muon,newton_full,1,production,32,3.1043403148651123,1.0144574368838424,0.04424118995666504,0.014457436883842335,production_newton_muon,production
late_muon,late,muon,newton_full,1,production,48,3.139214038848877,1.02585370954047,0.07911491394042969,0.025853709540470088,production_newton_muon,production
late_muon,late,muon,newton_full,1,production,64,3.1485233306884766,1.028895863228834,0.0884242057800293,0.028895863228834064,production_newton_muon,production
late_muon,late,muon,newton_full,1,production,80,3.156614303588867,1.0315398863699579,0.09651517868041992,0.031539886369957866,production_newton_muon,production
late_muon,late,muon,newton_full,1,production,96,3.156388282775879,1.0314660257518007,0.09628915786743164,0.03146602575180059,production_newton_muon,production
late_muon,late,muon,newton_full,1,production,112,3.1566519737243652,1.0315521964729841,0.09655284881591797,0.03155219647298407,production_newton_muon,production
late_muon,late,muon,newton_full,1,production,128,3.1551876068115234,1.0310736606958513,0.09508848190307617,0.031073660695851168,production_newton_muon,production
late_muon,late,muon,newton_full,2,shared_all,0,2.9730615615844727,1.0,0.0,0.0,delayed_down_refresh,shared_all
late_muon,late,muon,newton_full,2,shared_all,16,2.9997239112854004,1.0089679776717164,0.026662349700927734,0.008967977671716363,delayed_down_refresh,shared_all
late_muon,late,muon,newton_full,2,shared_no_down,32,3.019496202468872,1.0156184592624622,0.046434640884399414,0.015618459262462225,delayed_down_refresh,shared_no_down
late_muon,late,muon,newton_full,2,shared_no_down,48,3.037869691848755,1.0217984488117169,0.06480813026428223,0.021798448811716897,delayed_down_refresh,shared_no_down
late_muon,late,muon,newton_full,2,delayed,64,3.0449039936065674,1.0241644616278336,0.07184243202209473,0.0241644616278335,delayed_down_refresh,delayed
late_muon,late,muon,newton_full,2,delayed,80,3.058218240737915,1.0286427567641951,0.08515667915344238,0.028642756764195195,delayed_down_refresh,delayed
late_muon,late,muon,newton_full,2,delayed,96,3.0610196590423584,1.029585023934388,0.08795809745788574,0.02958502393438805,delayed_down_refresh,delayed
late_muon,late,muon,newton_full,2,delayed,112,3.0620789527893066,1.0299413212141468,0.08901739120483398,0.029941321214146936,delayed_down_refresh,delayed
late_muon,late,muon,newton_full,2,delayed,128,3.0593130588531494,1.0290110027936017,0.08625149726867676,0.02901100279360163,delayed_down_refresh,delayed
late_muon,late,muon,newton_full,2,shared_all,0,2.9730615615844727,1.0,0.0,0.0,frozen_down_refresh,shared_all
late_muon,late,muon,newton_full,2,shared_all,16,2.9997239112854004,1.0089679776717164,0.026662349700927734,0.008967977671716363,frozen_down_refresh,shared_all
late_muon,late,muon,newton_full,2,shared_no_down,32,3.019496202468872,1.0156184592624622,0.046434640884399414,0.015618459262462225,frozen_down_refresh,shared_no_down
late_muon,late,muon,newton_full,2,shared_no_down,48,3.037869691848755,1.0217984488117169,0.06480813026428223,0.021798448811716897,frozen_down_refresh,shared_no_down
late_muon,late,muon,newton_full,2,frozen,64,3.0445713996887207,1.0240525924616701,0.07150983810424805,0.024052592461670175,frozen_down_refresh,frozen
late_muon,late,muon,newton_full,2,frozen,80,3.0527985095977783,1.0268198106099122,0.07973694801330566,0.026819810609912297,frozen_down_refresh,frozen
late_muon,late,muon,newton_full,2,frozen,96,3.055290460586548,1.0276579873301552,0.0822288990020752,0.02765798733015534,frozen_down_refresh,frozen
late_muon,late,muon,newton_full,2,frozen,112,3.055661201477051,1.0277826873684235,0.08259963989257812,0.027782687368423417,frozen_down_refresh,frozen
late_muon,late,muon,newton_full,2,frozen,128,3.053776979446411,1.0271489224793993,0.08071541786193848,0.027148922479399235,frozen_down_refresh,frozen
late_muon,late,muon,newton_full,2,shared_all,0,2.9730615615844727,1.0,0.0,0.0,production_newton_muon,shared_all
late_muon,late,muon,newton_full,2,shared_all,16,2.9997239112854004,1.0089679776717164,0.026662349700927734,0.008967977671716363,production_newton_muon,shared_all
late_muon,late,muon,newton_full,2,production,32,3.01986026763916,1.015740913898112,0.0467987060546875,0.01574091389811197,production_newton_muon,production
late_muon,late,muon,newton_full,2,production,48,3.047697067260742,1.0251039220447535,0.07463550567626953,0.02510392204475344,production_newton_muon,production
late_muon,late,muon,newton_full,2,production,64,3.0554423332214355,1.0277090702397225,0.08238077163696289,0.02770907023972239,production_newton_muon,production
late_muon,late,muon,newton_full,2,production,80,3.0647294521331787,1.0308328262465754,0.09166789054870605,0.03083282624657536,production_newton_muon,production
late_muon,late,muon,newton_full,2,production,96,3.0654802322387695,1.031085353848187,0.09241867065429688,0.031085353848187045,production_newton_muon,production
late_muon,late,muon,newton_full,2,production,112,3.063961982727051,1.0305746851384179,0.09090042114257812,0.030574685138417844,production_newton_muon,production
late_muon,late,muon,newton_full,2,production,128,3.0601444244384766,1.0292906356125346,0.0870828628540039,0.02929063561253461,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,0,shared_all,0,2.979724407196045,1.0,0.0,0.0,delayed_down_refresh,shared_all
late_newton_full,late,newton_full,newton_full,0,shared_all,16,3.01052188873291,1.0103356812000766,0.030797481536865234,0.010335681200076493,delayed_down_refresh,shared_all
late_newton_full,late,newton_full,newton_full,0,shared_no_down,32,3.0302114486694336,1.016943527177031,0.05048704147338867,0.016943527177030966,delayed_down_refresh,shared_no_down
late_newton_full,late,newton_full,newton_full,0,shared_no_down,48,3.053647994995117,1.0248088674310103,0.07392358779907227,0.024808867431010243,delayed_down_refresh,shared_no_down
late_newton_full,late,newton_full,newton_full,0,delayed,64,3.0620665550231934,1.0276341488589655,0.08234214782714844,0.027634148858965566,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,0,delayed,80,3.0764503479003906,1.0324613714176896,0.0967259407043457,0.03246137141768957,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,0,delayed,96,3.0815751552581787,1.0341812644874686,0.10185074806213379,0.034181264487468666,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,0,delayed,112,3.0863900184631348,1.0357971398326276,0.10666561126708984,0.03579713983262748,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,0,delayed,128,3.087439775466919,1.036149439864553,0.10771536827087402,0.03614943986455292,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,0,shared_all,0,2.979724407196045,1.0,0.0,0.0,frozen_down_refresh,shared_all
late_newton_full,late,newton_full,newton_full,0,shared_all,16,3.01052188873291,1.0103356812000766,0.030797481536865234,0.010335681200076493,frozen_down_refresh,shared_all
late_newton_full,late,newton_full,newton_full,0,shared_no_down,32,3.0302114486694336,1.016943527177031,0.05048704147338867,0.016943527177030966,frozen_down_refresh,shared_no_down
late_newton_full,late,newton_full,newton_full,0,shared_no_down,48,3.053647994995117,1.0248088674310103,0.07392358779907227,0.024808867431010243,frozen_down_refresh,shared_no_down
late_newton_full,late,newton_full,newton_full,0,frozen,64,3.061861038208008,1.027565177106179,0.08213663101196289,0.027565177106178892,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,0,frozen,80,3.0702006816864014,1.0303639740211732,0.09047627449035645,0.030363974021173207,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,0,frozen,96,3.0748956203460693,1.0319396025082674,0.09517121315002441,0.03193960250826741,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,0,frozen,112,3.0795164108276367,1.033490346755087,0.0997920036315918,0.033490346755087066,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,0,frozen,128,3.0814192295074463,1.0341289355706211,0.10169482231140137,0.03412893557062124,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,0,shared_all,0,2.979724407196045,1.0,0.0,0.0,production_newton_muon,shared_all
late_newton_full,late,newton_full,newton_full,0,shared_all,16,3.01052188873291,1.0103356812000766,0.030797481536865234,0.010335681200076493,production_newton_muon,shared_all
late_newton_full,late,newton_full,newton_full,0,production,32,3.030677318572998,1.0170998738184986,0.050952911376953125,0.017099873818498673,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,0,production,48,3.065213680267334,1.028690328832033,0.08548927307128906,0.02869032883203298,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,0,production,64,3.0739901065826416,1.0316357107251075,0.09426569938659668,0.03163571072510756,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,0,production,80,3.0823161602020264,1.0344299468629454,0.10259175300598145,0.03442994686294545,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,0,production,96,3.0848388671875,1.03527657112772,0.10511445999145508,0.03527657112772016,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,0,production,112,3.087461471557617,1.0361567211052762,0.10773706436157227,0.03615672110527634,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,0,production,128,3.0874993801116943,1.0361694432731337,0.10777497291564941,0.03616944327313374,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,1,shared_all,0,3.0669727325439453,1.0,0.0,0.0,delayed_down_refresh,shared_all
late_newton_full,late,newton_full,newton_full,1,shared_all,16,3.096581220626831,1.0096539782596392,0.029608488082885742,0.009653978259639286,delayed_down_refresh,shared_all
late_newton_full,late,newton_full,newton_full,1,shared_no_down,32,3.118818521499634,1.0169045483859533,0.05184578895568848,0.01690454838595328,delayed_down_refresh,shared_no_down
late_newton_full,late,newton_full,newton_full,1,shared_no_down,48,3.145754814147949,1.0256872455265218,0.0787820816040039,0.025687245526521834,delayed_down_refresh,shared_no_down
late_newton_full,late,newton_full,newton_full,1,delayed,64,3.152949094772339,1.0280329724865467,0.08597636222839355,0.02803297248654676,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,1,delayed,80,3.1672205924987793,1.0326862573283075,0.10024785995483398,0.03268625732830756,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,1,delayed,96,3.170924663543701,1.0338939860458203,0.10395193099975586,0.03389398604582031,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,1,delayed,112,3.176656723022461,1.0357629493456686,0.10968399047851562,0.0357629493456685,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,1,delayed,128,3.1751883029937744,1.0352841645123034,0.1082155704498291,0.035284164512303345,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,1,shared_all,0,3.0669727325439453,1.0,0.0,0.0,frozen_down_refresh,shared_all
late_newton_full,late,newton_full,newton_full,1,shared_all,16,3.096581220626831,1.0096539782596392,0.029608488082885742,0.009653978259639286,frozen_down_refresh,shared_all
late_newton_full,late,newton_full,newton_full,1,shared_no_down,32,3.118818521499634,1.0169045483859533,0.05184578895568848,0.01690454838595328,frozen_down_refresh,shared_no_down
late_newton_full,late,newton_full,newton_full,1,shared_no_down,48,3.145754814147949,1.0256872455265218,0.0787820816040039,0.025687245526521834,frozen_down_refresh,shared_no_down
late_newton_full,late,newton_full,newton_full,1,frozen,64,3.152371644973755,1.0278446924303022,0.08539891242980957,0.027844692430302173,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,1,frozen,80,3.1598167419433594,1.0302721991670278,0.09284400939941406,0.030272199167027888,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,1,frozen,96,3.1629092693328857,1.0312805313757598,0.09593653678894043,0.03128053137575973,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,1,frozen,112,3.1680634021759033,1.0329610591445026,0.10109066963195801,0.03296105914450269,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,1,frozen,128,3.1680688858032227,1.0329628471054002,0.10109615325927734,0.032962847105400137,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,1,shared_all,0,3.0669727325439453,1.0,0.0,0.0,production_newton_muon,shared_all
late_newton_full,late,newton_full,newton_full,1,shared_all,16,3.096581220626831,1.0096539782596392,0.029608488082885742,0.009653978259639286,production_newton_muon,shared_all
late_newton_full,late,newton_full,newton_full,1,production,32,3.1200408935546875,1.017303108191224,0.05306816101074219,0.017303108191224128,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,1,production,48,3.1609246730804443,1.0306334450057433,0.09395194053649902,0.03063344500574324,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,1,production,64,3.168590545654297,1.033132936602949,0.10161781311035156,0.03313293660294892,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,1,production,80,3.175649881362915,1.0354346641774106,0.10867714881896973,0.0354346641774105,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,1,production,96,3.176502227783203,1.0357125754908185,0.10952949523925781,0.03571257549081859,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,1,production,112,3.179332733154297,1.0366354742636243,0.11236000061035156,0.036635474263624415,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,1,production,128,3.1762783527374268,1.0356395800437443,0.10930562019348145,0.03563958004374441,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,2,shared_all,0,2.9828765392303467,1.0,0.0,0.0,delayed_down_refresh,shared_all
late_newton_full,late,newton_full,newton_full,2,shared_all,16,3.0140950679779053,1.010465913804,0.031218528747558594,0.010465913803999987,delayed_down_refresh,shared_all
late_newton_full,late,newton_full,newton_full,2,shared_no_down,32,3.0349740982055664,1.0174655431728536,0.05209755897521973,0.01746554317285359,delayed_down_refresh,shared_no_down
late_newton_full,late,newton_full,newton_full,2,shared_no_down,48,3.0563957691192627,1.0246470911289831,0.07351922988891602,0.024647091128983077,delayed_down_refresh,shared_no_down
late_newton_full,late,newton_full,newton_full,2,delayed,64,3.0639162063598633,1.0271682941159967,0.0810396671295166,0.02716829411599676,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,2,delayed,80,3.078413486480713,1.0320284617864262,0.09553694725036621,0.03202846178642614,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,2,delayed,96,3.082773208618164,1.033490044952914,0.09989666938781738,0.03349004495291418,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,2,delayed,112,3.0837697982788086,1.0338241485095105,0.10089325904846191,0.03382414850951048,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,2,delayed,128,3.0819764137268066,1.0332229219657982,0.09909987449645996,0.03322292196579819,delayed_down_refresh,delayed
late_newton_full,late,newton_full,newton_full,2,shared_all,0,2.9828765392303467,1.0,0.0,0.0,frozen_down_refresh,shared_all
late_newton_full,late,newton_full,newton_full,2,shared_all,16,3.0140950679779053,1.010465913804,0.031218528747558594,0.010465913803999987,frozen_down_refresh,shared_all
late_newton_full,late,newton_full,newton_full,2,shared_no_down,32,3.0349740982055664,1.0174655431728536,0.05209755897521973,0.01746554317285359,frozen_down_refresh,shared_no_down
late_newton_full,late,newton_full,newton_full,2,shared_no_down,48,3.0563957691192627,1.0246470911289831,0.07351922988891602,0.024647091128983077,frozen_down_refresh,shared_no_down
late_newton_full,late,newton_full,newton_full,2,frozen,64,3.063372850418091,1.0269861357414793,0.08049631118774414,0.0269861357414793,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,2,frozen,80,3.0717613697052,1.0297983605106862,0.08888483047485352,0.02979836051068608,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,2,frozen,96,3.0759119987487793,1.0311898458735533,0.09303545951843262,0.031189845873553314,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,2,frozen,112,3.0766520500183105,1.0314379457395042,0.09377551078796387,0.03143794573950425,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,2,frozen,128,3.076035261154175,1.031231169208185,0.09315872192382812,0.031231169208184962,frozen_down_refresh,frozen
late_newton_full,late,newton_full,newton_full,2,shared_all,0,2.9828765392303467,1.0,0.0,0.0,production_newton_muon,shared_all
late_newton_full,late,newton_full,newton_full,2,shared_all,16,3.0140950679779053,1.010465913804,0.031218528747558594,0.010465913803999987,production_newton_muon,shared_all
late_newton_full,late,newton_full,newton_full,2,production,32,3.035477876663208,1.0176344333200038,0.05260133743286133,0.017634433320003827,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,2,production,48,3.0678822994232178,1.0284979143705373,0.0850057601928711,0.02849791437053731,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,2,production,64,3.075141429901123,1.0309315150852951,0.09226489067077637,0.030931515085295118,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,2,production,80,3.083807945251465,1.0338369371623946,0.10093140602111816,0.033836937162394554,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,2,production,96,3.085890054702759,1.034534957822623,0.10301351547241211,0.03453495782262314,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,2,production,112,3.084150791168213,1.0339518751801902,0.10127425193786621,0.03395187518019012,production_newton_muon,production
late_newton_full,late,newton_full,newton_full,2,production,128,3.0815601348876953,1.0330833657912009,0.09868359565734863,0.03308336579120078,production_newton_muon,production
