absolute_delta_over_sd_envelope,direction,gpt_bridge_mean,gpt_bridge_sd,layer,llama124_mean,llama124_sd,llama_minus_gpt,material_vs_repeat_sd,metric,repeat_sd_envelope
3.5573164489303752,1,0.47547262030421206,0.03550300901332168,4,0.63865366090328,0.045871949527609146,0.16318104059906796,True,damped_top10_mass,0.045871949527609146
0.10486631121843742,1,0.3539053602782912,0.042343362072242166,5,0.35834575246339395,0.04079295696143647,0.004440392185102726,False,damped_top10_mass,0.042343362072242166
1.243411058651273,-1,0.306602345709844,0.044639568383842435,6,0.2510970127279546,0.031154614827588006,-0.05550533298188942,True,damped_top10_mass,0.044639568383842435
0.9717528526232105,-1,0.2638429626355064,0.029632850744326884,7,0.2271368751975662,0.03777306888150981,-0.03670608743794018,False,damped_top10_mass,0.03777306888150981
0.6542975233959183,-1,0.2865142059185119,0.048310194607216125,8,0.24590233229379926,0.06206942892574303,-0.040611873624712636,False,damped_top10_mass,0.06206942892574303
0.10247460922941339,-1,0.271675606893714,0.03862735437289931,9,0.2664087097727827,0.05139709397808126,-0.005266897120931313,False,damped_top10_mass,0.05139709397808126
2.9745824759518342,-1,0.47192334366808064,0.03646343104524809,10,0.3634598606678076,0.031833631070122805,-0.10846348300027303,True,damped_top10_mass,0.03646343104524809
4.294195890903903,-1,0.7349373308264763,0.010582864361385766,11,0.5929710830215312,0.0330600306580476,-0.14196624780494504,True,damped_top10_mass,0.0330600306580476
3.5450974308870875,1,0.18257023394107819,0.015192565530561924,0,0.24492769688367844,0.01758977409176497,0.06235746294260025,True,mean_top_eigenspace_overlap,0.01758977409176497
1.9331905951714725,1,0.10023009404540062,0.018032359078213798,1,0.13801640893022218,0.019546088719446696,0.037786314884821565,True,mean_top_eigenspace_overlap,0.019546088719446696
0.07638053412613417,1,0.11192018787066142,0.0286528324057686,2,0.11410870651404063,0.026702671088532706,0.0021885186433792114,False,mean_top_eigenspace_overlap,0.0286528324057686
0.8939662649555895,-1,0.13167652115225792,0.021313270614513824,3,0.11262317622701327,0.019696278005854384,-0.019053344925244645,False,mean_top_eigenspace_overlap,0.021313270614513824
0.7869170865664699,-1,0.12818796560168266,0.030753640103082867,4,0.10398740073045094,0.01930401623983838,-0.02420056487123172,False,mean_top_eigenspace_overlap,0.030753640103082867
1.2583286146468502,-1,0.13118202363451323,0.029367677814944017,5,0.09422783429423968,0.021518111619627814,-0.036954189340273544,True,mean_top_eigenspace_overlap,0.029367677814944017
0.41146051970217257,-1,0.13400724033514658,0.03681710755142508,6,0.11885845412810643,0.033015216418205984,-0.015148786207040146,False,mean_top_eigenspace_overlap,0.03681710755142508
0.22569968841586072,-1,0.11851666122674942,0.04115496893526438,7,0.10922799756129582,0.03948321788535937,-0.009288663665453598,False,mean_top_eigenspace_overlap,0.04115496893526438
1.100328339240951,-1,0.1273088107506434,0.03569061899421534,8,0.08726626634597778,0.036391450603088626,-0.04004254440466562,True,mean_top_eigenspace_overlap,0.036391450603088626
1.1201363718229018,-1,0.1378223585585753,0.04214991022722217,9,0.09060871104399364,0.04103442141992556,-0.047213647514581666,True,mean_top_eigenspace_overlap,0.04214991022722217
2.0141668776393065,-1,0.20202550292015076,0.032873097263919286,10,0.1313439371685187,0.035092209357783705,-0.07068156575163206,True,mean_top_eigenspace_overlap,0.035092209357783705
1.6560026247253694,-1,0.28679773211479187,0.03445812891797185,11,0.22830955684185028,0.035318890441155694,-0.05848817527294159,True,mean_top_eigenspace_overlap,0.035318890441155694
5.136686705701249,1,0.07520671499272187,0.014652772342004117,0,0.40370147426923114,0.06395070949371126,0.3284947592765093,True,mean_covariance_relative_drift,0.06395070949371126
9.255229865344571,1,0.18198014050722122,0.03336472545583639,1,1.105734219153722,0.09980887477526844,0.9237540786465008,True,mean_covariance_relative_drift,0.09980887477526844
1.0646532601219552,1,0.2844582026203473,0.027189497471171872,2,0.7412252351641655,0.4290289145326957,0.4567670325438182,True,mean_covariance_relative_drift,0.4290289145326957
0.1255612354234338,-1,0.4502135366201401,0.1525220136175208,3,0.41513363892833394,0.27938477646787385,-0.03507989769180614,False,mean_covariance_relative_drift,0.27938477646787385
0.30102715829783605,-1,0.4384698271751404,0.05023346995066851,4,0.3708075446387132,0.2247713559102936,-0.0676622825364272,False,mean_covariance_relative_drift,0.2247713559102936
0.17750114333400902,-1,0.6248752276102701,0.08486108325188356,5,0.5977644522984823,0.15273577850015715,-0.02711077531178785,False,mean_covariance_relative_drift,0.15273577850015715
2.992435738600011,1,0.8438441554705302,0.09373314760240879,6,1.1277342438697815,0.09486923469643736,0.28389008839925134,True,mean_covariance_relative_drift,0.09486923469643736
4.085626661554377,1,0.9992974003156027,0.07166320514690767,7,1.2920865019162495,0.05527527512700041,0.29278910160064686,True,mean_covariance_relative_drift,0.07166320514690767
3.0579531395300528,1,1.0648360947767894,0.07761581238262004,8,1.3780790170033772,0.10243548803194776,0.3132429222265878,True,mean_covariance_relative_drift,0.10243548803194776
1.2824947887766498,1,1.2591272989908855,0.05457488309193453,9,1.433595319588979,0.13603799572902409,0.17446802059809352,True,mean_covariance_relative_drift,0.13603799572902409
1.1893224692919686,1,0.7680066724618276,0.08930738002203134,10,0.9395469725131989,0.14423363257695213,0.17154030005137122,True,mean_covariance_relative_drift,0.14423363257695213
1.4189665557471869,1,0.4446498602628708,0.11404099100853779,11,0.6861934810876846,0.17022502739511286,0.24154362082481384,True,mean_covariance_relative_drift,0.17022502739511286
