checkpoint_cell,checkpoint_stage,checkpoint_method,data_replica,contrast,contrast_class,left,right,metric,optimizer_step,left_value,right_value,delta_left_minus_right
late_muon,late,muon,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,128,1.0307372372378398,1.0325629804336491,-0.001825743195809304
late_muon,late,muon,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_loss_auc,AUC_0_128,1.0237995455510605,1.0199436986251333,0.003855846925927109
late_muon,late,muon,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,16,1.0087752556927536,1.0112358305814995,-0.002460574888745848
late_muon,late,muon,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,32,1.0148686123974409,1.0166420951693627,-0.0017734827719217972
late_muon,late,muon,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,48,1.0248253068895052,1.019326322194745,0.005498984694760178
late_muon,late,muon,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,64,1.0286871194110547,1.0220079000742162,0.006679219336838571
late_muon,late,muon,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,80,1.03156304826784,1.0239872134557346,0.007575834812105331
late_muon,late,muon,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,96,1.032534963708708,1.0259072823014175,0.006627681407290531
late_muon,late,muon,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,112,1.0328605678243568,1.026578238711327,0.006282329113029839
late_muon,late,muon,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,128,1.0325629804336491,1.0277294130255294,0.004833567408119688
late_muon,late,muon,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_loss_auc,AUC_0_128,1.022116960236653,1.0186404907258955,0.0034764695107576404
late_muon,late,muon,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,16,1.0083178898675853,1.010756848507665,-0.0024389586400797025
late_muon,late,muon,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,32,1.0142452044747068,1.0158525299521168,-0.0016073254774100487
late_muon,late,muon,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,48,1.0240364111032143,1.0196290046596077,0.0044074064436065985
late_muon,late,muon,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,64,1.0266430364629926,1.0210674947366518,0.0055755417263407825
late_muon,late,muon,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,80,1.0291278073852204,1.0221106591000566,0.0070171482851637546
late_muon,late,muon,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,96,1.0295209515616144,1.0230862737209063,0.0064346778407080585
late_muon,late,muon,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,112,1.0300624402706788,1.0240953905208778,0.005967049749801001
late_muon,late,muon,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,128,1.0299638815344248,1.0250514492185656,0.004912432315859139
late_muon,late,muon,1,selective_none_vs_muon,primary,selective_none,muon,normalized_loss_auc,AUC_0_128,1.0208888132016662,1.0186404907258955,0.002248322475770781
late_muon,late,muon,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,16,1.008375077308226,1.010756848507665,-0.0023817711994389423
late_muon,late,muon,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,32,1.0141297388248027,1.0158525299521168,-0.001722791127314105
late_muon,late,muon,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,48,1.0220597046229736,1.0196290046596077,0.0024306999633658677
late_muon,late,muon,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,64,1.0246642263575512,1.0210674947366518,0.0035967316208993516
late_muon,late,muon,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,80,1.0270289348192512,1.0221106591000566,0.004918275719194565
late_muon,late,muon,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,96,1.0278372722806242,1.0230862737209063,0.004750998559717834
late_muon,late,muon,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,112,1.0286244176659016,1.0240953905208778,0.0045290271450237896
late_muon,late,muon,1,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,128,1.0287822674679972,1.0250514492185656,0.0037308182494315556
late_muon,late,muon,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_loss_auc,AUC_0_128,1.022116960236653,1.0234524944164334,-0.0013355341797802733
late_muon,late,muon,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,16,1.0083178898675853,1.008384660489696,-6.677062211069007e-05
late_muon,late,muon,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,32,1.0142452044747068,1.01443647854388,-0.00019127406917318623
late_muon,late,muon,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,48,1.0240364111032143,1.0258552677813595,-0.0018188566781451865
late_muon,late,muon,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,64,1.0266430364629926,1.0288981226781237,-0.0022550862151311524
late_muon,late,muon,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,80,1.0291278073852204,1.0315423795553809,-0.0024145721701605005
late_muon,late,muon,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,96,1.0295209515616144,1.0314555076257972,-0.001934556064182802
late_muon,late,muon,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,112,1.0300624402706788,1.0315296798921323,-0.0014672396214534533
late_muon,late,muon,1,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,128,1.0299638815344248,1.0310357175301945,-0.0010718359957697654
late_muon,late,muon,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_loss_auc,AUC_0_128,1.0208888132016662,1.0234524944164334,-0.002563681214767133
late_muon,late,muon,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,16,1.008375077308226,1.008384660489696,-9.583181469929869e-06
late_muon,late,muon,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,32,1.0141297388248027,1.01443647854388,-0.0003067397190772425
late_muon,late,muon,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,48,1.0220597046229736,1.0258552677813595,-0.0037955631583859173
late_muon,late,muon,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,64,1.0246642263575512,1.0288981226781237,-0.004233896320572583
late_muon,late,muon,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,80,1.0270289348192512,1.0315423795553809,-0.00451344473612969
late_muon,late,muon,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,96,1.0278372722806242,1.0314555076257972,-0.0036182353451730265
late_muon,late,muon,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,112,1.0286244176659016,1.0315296798921323,-0.002905262226230665
late_muon,late,muon,1,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,128,1.0287822674679972,1.0310357175301945,-0.0022534500621973486
late_muon,late,muon,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_loss_auc,AUC_0_128,1.0234524944164334,1.0186404907258955,0.004812003690537914
late_muon,late,muon,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,16,1.008384660489696,1.010756848507665,-0.0023721880179690125
late_muon,late,muon,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,32,1.01443647854388,1.0158525299521168,-0.0014160514082368625
late_muon,late,muon,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,48,1.0258552677813595,1.0196290046596077,0.006226263121751785
late_muon,late,muon,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,64,1.0288981226781237,1.0210674947366518,0.007830627941471935
late_muon,late,muon,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,80,1.0315423795553809,1.0221106591000566,0.009431720455324255
late_muon,late,muon,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,96,1.0314555076257972,1.0230862737209063,0.00836923390489086
late_muon,late,muon,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,112,1.0315296798921323,1.0240953905208778,0.0074342893712544544
late_muon,late,muon,1,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,128,1.0310357175301945,1.0250514492185656,0.005984268311628904
late_muon,late,muon,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_loss_auc,AUC_0_128,1.0219280105476183,1.0194817747084906,0.0024462358391277306
late_muon,late,muon,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,16,1.0089356599126025,1.0117559657941781,-0.0028203058815756687
late_muon,late,muon,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,32,1.0156262379786758,1.0177703569003307,-0.0021441189216548917
late_muon,late,muon,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,48,1.0234058363146399,1.0200680453224895,0.003337790992150369
late_muon,late,muon,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,64,1.0256956658276346,1.0213335702767716,0.004362095550862977
late_muon,late,muon,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,80,1.0288356208105198,1.0230063952274289,0.005829225583090958
late_muon,late,muon,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,96,1.0293980941664118,1.0249093739464652,0.004488720219946618
late_muon,late,muon,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,112,1.0293205475831289,1.0246458599106136,0.004674687672515221
late_muon,late,muon,2,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,128,1.0284128435746682,1.0247292605792946,0.0036835829953736354
late_muon,late,muon,2,selective_none_vs_muon,primary,selective_none,muon,normalized_loss_auc,AUC_0_128,1.020954623500512,1.0194817747084906,0.001472848792021475
late_muon,late,muon,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,16,1.0089979698352611,1.0117559657941781,-0.0027579959589170144
late_muon,late,muon,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,32,1.0155534227794814,1.0177703569003307,-0.0022169341208493343
late_muon,late,muon,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,48,1.021848569405876,1.0200680453224895,0.001780524083386581
late_muon,late,muon,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,64,1.0241620558393139,1.0213335702767716,0.0028284855625422267
late_muon,late,muon,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,80,1.0271021699891676,1.0230063952274289,0.004095774761738724
late_muon,late,muon,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,96,1.028121903549693,1.0249093739464652,0.0032125296032277095
late_muon,late,muon,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,112,1.0280984872081016,1.0246458599106136,0.0034526272974879646
late_muon,late,muon,2,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,128,1.027504818794405,1.0247292605792946,0.0027755582151103297
late_muon,late,muon,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_loss_auc,AUC_0_128,1.0219280105476183,1.0230917305510443,-0.0011637200034260164
late_muon,late,muon,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,16,1.0089356599126025,1.0089853795420085,-4.971962940603092e-05
late_muon,late,muon,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,32,1.0156262379786758,1.0157591978908613,-0.00013295991218553738
late_muon,late,muon,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,48,1.0234058363146399,1.0250997520113194,-0.0016939156966795377
late_muon,late,muon,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,64,1.0256956658276346,1.0277218209188765,-0.0020261550912419324
late_muon,late,muon,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,80,1.0288356208105198,1.0308118156935038,-0.0019761948829839504
late_muon,late,muon,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,96,1.0293980941664118,1.0310758910800097,-0.0016777969135979287
late_muon,late,muon,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,112,1.0293205475831289,1.0306296173096163,-0.0013090697264874773
late_muon,late,muon,2,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,128,1.0284128435746682,1.029300739924317,-0.000887896349648809
late_muon,late,muon,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_loss_auc,AUC_0_128,1.020954623500512,1.0230917305510443,-0.002137107050532272
late_muon,late,muon,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,16,1.0089979698352611,1.0089853795420085,1.2590293252623397e-05
late_muon,late,muon,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,32,1.0155534227794814,1.0157591978908613,-0.00020577511137997995
late_muon,late,muon,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,48,1.021848569405876,1.0250997520113194,-0.0032511826054433257
late_muon,late,muon,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,64,1.0241620558393139,1.0277218209188765,-0.0035597650795626823
late_muon,late,muon,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,80,1.0271021699891676,1.0308118156935038,-0.003709645704336184
late_muon,late,muon,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,96,1.028121903549693,1.0310758910800097,-0.0029539875303168373
late_muon,late,muon,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,112,1.0280984872081016,1.0306296173096163,-0.0025311301015147336
late_muon,late,muon,2,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,128,1.027504818794405,1.029300739924317,-0.0017959211299121147
late_muon,late,muon,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_loss_auc,AUC_0_128,1.0230917305510443,1.0194817747084906,0.003609955842553747
late_muon,late,muon,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_muon,late,muon,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,16,1.0089853795420085,1.0117559657941781,-0.002770586252169638
late_muon,late,muon,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,32,1.0157591978908613,1.0177703569003307,-0.0020111590094693543
late_muon,late,muon,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,48,1.0250997520113194,1.0200680453224895,0.005031706688829907
late_muon,late,muon,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,64,1.0277218209188765,1.0213335702767716,0.006388250642104909
late_muon,late,muon,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,80,1.0308118156935038,1.0230063952274289,0.007805420466074908
late_muon,late,muon,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,96,1.0310758910800097,1.0249093739464652,0.006166517133544547
late_muon,late,muon,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,112,1.0306296173096163,1.0246458599106136,0.005983757399002698
late_muon,late,muon,2,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,128,1.029300739924317,1.0247292605792946,0.0045714793450224445
late_newton_full,late,newton_full,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_loss_auc,AUC_0_128,1.0252137564240948,1.0291226875059512,-0.003908931081856304
late_newton_full,late,newton_full,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,16,1.010500349259514,1.0210040590916691,-0.010503709832155206
late_newton_full,late,newton_full,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,32,1.016981613666969,1.0274474770500894,-0.0104658633831205
late_newton_full,late,newton_full,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,48,1.0266680642381463,1.0309904807779247,-0.004322416539778384
late_newton_full,late,newton_full,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,64,1.0292946718120768,1.0318175817159243,-0.0025229099038475145
late_newton_full,late,newton_full,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,80,1.0323430312525255,1.0332130194985225,-0.0008699882459970443
late_newton_full,late,newton_full,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,96,1.0334140137479426,1.0341336563750463,-0.0007196426271036671
late_newton_full,late,newton_full,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,112,1.0348622605291942,1.0359136396842021,-0.0010513791550079699
late_newton_full,late,newton_full,0,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,128,1.035292093772779,1.036923171708459,-0.0016310779356800698
late_newton_full,late,newton_full,0,selective_none_vs_muon,primary,selective_none,muon,normalized_loss_auc,AUC_0_128,1.024895542200391,1.0291226875059512,-0.0042271453055602315
late_newton_full,late,newton_full,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,16,1.0108636111593416,1.0210040590916691,-0.01014044793232749
late_newton_full,late,newton_full,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,32,1.0173845623294209,1.0274474770500894,-0.010062914720668559
late_newton_full,late,newton_full,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,48,1.0255108270449285,1.0309904807779247,-0.0054796537329961925
late_newton_full,late,newton_full,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,64,1.028409721016461,1.0318175817159243,-0.0034078606994631944
late_newton_full,late,newton_full,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,80,1.0314580804569098,1.0332130194985225,-0.0017549390416127242
late_newton_full,late,newton_full,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,96,1.0330394699256753,1.0341336563750463,-0.0010941864493709819
late_newton_full,late,newton_full,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,112,1.0347488812093582,1.0359136396842021,-0.0011647584748439854
late_newton_full,late,newton_full,0,selective_none_vs_muon,primary,selective_none,muon,normalized_heldout_loss,128,1.0354983689220643,1.036923171708459,-0.0014248027863947854
late_newton_full,late,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_loss_auc,AUC_0_128,1.0252137564240948,1.0264990054305254,-0.0012852490064305666
late_newton_full,late,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,16,1.010500349259514,1.0103532041859933,0.0001471450735206492
late_newton_full,late,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,32,1.016981613666969,1.017162044412368,-0.00018043074539897397
late_newton_full,late,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,48,1.0266680642381463,1.0287685021527668,-0.0021004379146205565
late_newton_full,late,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,64,1.0292946718120768,1.0316413116795102,-0.002346639867433442
late_newton_full,late,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,80,1.0323430312525255,1.0344668331483684,-0.002123801895842936
late_newton_full,late,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,96,1.0334140137479426,1.0353132973858745,-0.0018992836379319034
late_newton_full,late,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,112,1.0348622605291942,1.0361996084132736,-0.001337347884079465
late_newton_full,late,newton_full,0,selective_diag_vs_original_newton_muon,primary,selective_diag,original_newton_muon,normalized_heldout_loss,128,1.035292093772779,1.0361744841320961,-0.0008823903593171423
late_newton_full,late,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_loss_auc,AUC_0_128,1.024895542200391,1.0264990054305254,-0.0016034632301344942
late_newton_full,late,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,16,1.0108636111593416,1.0103532041859933,0.0005104069733483652
late_newton_full,late,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,32,1.0173845623294209,1.017162044412368,0.00022251791705296675
late_newton_full,late,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,48,1.0255108270449285,1.0287685021527668,-0.0032576751078383648
late_newton_full,late,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,64,1.028409721016461,1.0316413116795102,-0.003231590663049122
late_newton_full,late,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,80,1.0314580804569098,1.0344668331483684,-0.003008752691458616
late_newton_full,late,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,96,1.0330394699256753,1.0353132973858745,-0.002273827460199218
late_newton_full,late,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,112,1.0347488812093582,1.0361996084132736,-0.0014507272039154806
late_newton_full,late,newton_full,0,selective_none_vs_original_newton_muon,primary,selective_none,original_newton_muon,normalized_heldout_loss,128,1.0354983689220643,1.0361744841320961,-0.0006761152100318579
late_newton_full,late,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_loss_auc,AUC_0_128,1.0264990054305254,1.0291226875059512,-0.0026236820754257373
late_newton_full,late,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,16,1.0103532041859933,1.0210040590916691,-0.010650854905675855
late_newton_full,late,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,32,1.017162044412368,1.0274474770500894,-0.010285432637721525
late_newton_full,late,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,48,1.0287685021527668,1.0309904807779247,-0.0022219786251578277
late_newton_full,late,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,64,1.0316413116795102,1.0318175817159243,-0.00017627003641407235
late_newton_full,late,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,80,1.0344668331483684,1.0332130194985225,0.0012538136498458918
late_newton_full,late,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,96,1.0353132973858745,1.0341336563750463,0.0011796410108282362
late_newton_full,late,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,112,1.0361996084132736,1.0359136396842021,0.0002859687290714952
late_newton_full,late,newton_full,0,original_newton_muon_vs_muon,baseline,original_newton_muon,muon,normalized_heldout_loss,128,1.0361744841320961,1.036923171708459,-0.0007486875763629275
late_newton_full,late,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_loss_auc,AUC_0_128,1.0253252368892714,1.0284614028994197,-0.0031361660101483224
late_newton_full,late,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,0,1.0,1.0,0.0
late_newton_full,late,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,16,1.009591477365659,1.022897326889626,-0.013305849523967073
late_newton_full,late,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,32,1.0169739679112326,1.027115126646712,-0.010141158735479383
late_newton_full,late,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,48,1.0281159960621327,1.0309744791125743,-0.0028584830504416736
late_newton_full,late,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,64,1.0302638035245528,1.0318477814048335,-0.0015839778802806403
late_newton_full,late,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,80,1.0327031263506878,1.032549128501216,0.00015399784947178752
late_newton_full,late,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,96,1.0332032112399618,1.032587997216378,0.0006152140235837766
late_newton_full,late,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,112,1.0346633533937364,1.0334443527488266,0.0012190006449097623
late_newton_full,late,newton_full,1,selective_diag_vs_muon,primary,selective_diag,muon,normalized_heldout_loss,128,1.0341739185324168,1.03255006135038,0.0016238571820368364
