suite,method,seed,run_name,metric,source_file,row_count,non_null_count,null_fraction,all_observed_finite,first_value,last_value,min_value,max_value
owt12l_100m,muon_blog,2024,mainconf_reference_lr001_owt12l_100m_muon_blog_seed2024,lr/matrix,wandb_export_2026-07-18T13_41_36.300+08_00.csv,25,25,0.0,True,0.01,0.01,0.01,0.01
wikitext12l_100m,no_cproj_k,2026,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2026,lr/matrix,wandb_export_2026-07-18T12_22_59.444+08_00.csv,25,25,0.0,True,0.01,0.01,0.01,0.01
owt18l_3k,no_cproj_k,2026,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2026,lr/matrix,wandb_export_2026-07-18T12_29_54.293+08_00.csv,6,6,0.0,True,0.01,0.01,0.01,0.01
owt18l_3k,no_cproj_k,2025,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2025,lr/matrix,wandb_export_2026-07-18T12_29_54.293+08_00.csv,6,6,0.0,True,0.01,0.01,0.01,0.01
owt18l_3k,no_cproj_k,2024,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2024,lr/matrix,wandb_export_2026-07-18T12_37_59.438+08_00.csv,6,6,0.0,True,0.01,0.01,0.01,0.01
wikitext24l_12k_lr001,no_cproj_k,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2026,lr/matrix,wandb_export_2026-07-18T13_16_57.852+08_00.csv,24,24,0.0,True,0.01,0.01,0.01,0.01
wikitext24l_12k_lr001,no_cproj_k,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2025,lr/matrix,wandb_export_2026-07-18T13_16_57.852+08_00.csv,24,24,0.0,True,0.01,0.01,0.01,0.01
wikitext24l_12k_lr001,no_cproj_k,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2024,lr/matrix,wandb_export_2026-07-18T13_16_57.852+08_00.csv,24,24,0.0,True,0.01,0.01,0.01,0.01
owt24l_12k,no_cproj_k,2026,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2026,lr/matrix,wandb_export_2026-07-18T13_16_57.852+08_00.csv,24,24,0.0,True,0.01,0.01,0.01,0.01
owt24l_12k,no_cproj_k,2025,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2025,lr/matrix,wandb_export_2026-07-18T13_16_57.852+08_00.csv,24,24,0.0,True,0.01,0.01,0.01,0.01
owt24l_12k,no_cproj_k,2024,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2024,lr/matrix,wandb_export_2026-07-18T13_16_57.852+08_00.csv,24,24,0.0,True,0.01,0.01,0.01,0.01
wikitext12l_100m,no_cproj_k,2025,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2025,lr/matrix,wandb_export_2026-07-18T13_41_36.300+08_00.csv,25,25,0.0,True,0.01,0.01,0.01,0.01
wikitext12l_100m,no_cproj_k,2024,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2024,lr/matrix,wandb_export_2026-07-18T13_41_36.300+08_00.csv,25,25,0.0,True,0.01,0.01,0.01,0.01
owt12l_100m,no_cproj_k,2026,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2026,lr/matrix,wandb_export_2026-07-18T13_41_36.300+08_00.csv,25,25,0.0,True,0.01,0.01,0.01,0.01
owt12l_100m,no_cproj_k,2025,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2025,lr/matrix,wandb_export_2026-07-18T13_41_36.300+08_00.csv,25,25,0.0,True,0.01,0.01,0.01,0.01
owt12l_100m,no_cproj_k,2024,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2024,lr/matrix,wandb_export_2026-07-18T13_41_36.300+08_00.csv,25,25,0.0,True,0.01,0.01,0.01,0.01
wikitext12l_100m,paper_block4,2026,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2026,lr/matrix,wandb_export_2026-07-18T12_22_59.444+08_00.csv,25,25,0.0,True,0.01,0.01,0.01,0.01
owt18l_3k,paper_block4,2026,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2026,lr/matrix,wandb_export_2026-07-18T12_29_54.293+08_00.csv,6,6,0.0,True,0.01,0.01,0.01,0.01
owt18l_3k,paper_block4,2025,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2025,lr/matrix,wandb_export_2026-07-18T12_29_54.293+08_00.csv,6,6,0.0,True,0.01,0.01,0.01,0.01
owt18l_3k,paper_block4,2024,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2024,lr/matrix,wandb_export_2026-07-18T12_37_59.438+08_00.csv,6,6,0.0,True,0.01,0.01,0.01,0.01
wikitext24l_12k_lr001,paper_block4,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2026,lr/matrix,wandb_export_2026-07-18T13_16_57.852+08_00.csv,24,24,0.0,True,0.01,0.01,0.01,0.01
wikitext24l_12k_lr001,paper_block4,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2025,lr/matrix,wandb_export_2026-07-18T13_16_57.852+08_00.csv,24,24,0.0,True,0.01,0.01,0.01,0.01
wikitext24l_12k_lr001,paper_block4,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2024,lr/matrix,wandb_export_2026-07-18T13_16_57.852+08_00.csv,24,24,0.0,True,0.01,0.01,0.01,0.01
owt24l_12k,paper_block4,2026,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2026,lr/matrix,wandb_export_2026-07-18T13_16_57.852+08_00.csv,24,24,0.0,True,0.01,0.01,0.01,0.01
owt24l_12k,paper_block4,2025,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2025,lr/matrix,wandb_export_2026-07-18T13_16_57.852+08_00.csv,24,24,0.0,True,0.01,0.01,0.01,0.01
owt24l_12k,paper_block4,2024,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2024,lr/matrix,wandb_export_2026-07-18T13_16_57.852+08_00.csv,24,24,0.0,True,0.01,0.01,0.01,0.01
wikitext12l_100m,paper_block4,2025,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2025,lr/matrix,wandb_export_2026-07-18T13_41_36.300+08_00.csv,25,25,0.0,True,0.01,0.01,0.01,0.01
wikitext12l_100m,paper_block4,2024,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2024,lr/matrix,wandb_export_2026-07-18T13_41_36.300+08_00.csv,25,25,0.0,True,0.01,0.01,0.01,0.01
owt12l_100m,paper_block4,2026,mainconf_reference_lr001_owt12l_100m_paper_block4_seed2026,lr/matrix,wandb_export_2026-07-18T13_41_36.300+08_00.csv,25,25,0.0,True,0.01,0.01,0.01,0.01
owt12l_100m,paper_block4,2025,mainconf_reference_lr001_owt12l_100m_paper_block4_seed2025,lr/matrix,wandb_export_2026-07-18T13_41_36.300+08_00.csv,25,25,0.0,True,0.01,0.01,0.01,0.01
owt12l_100m,paper_block4,2024,mainconf_reference_lr001_owt12l_100m_paper_block4_seed2024,lr/matrix,wandb_export_2026-07-18T13_41_36.300+08_00.csv,25,25,0.0,True,0.01,0.01,0.01,0.01
wikitext12l_100m,diag_cproj_k,2026,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T12_23_16.684+08_00.csv,611,611,0.0,True,294912.0,294912.0,294912.0,294912.0
owt18l_3k,diag_cproj_k,2026,mainconf_reference_lr001_owt18l_3k_diag_cproj_k_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T12_30_12.955+08_00.csv,150,150,0.0,True,442368.0,442368.0,442368.0,442368.0
owt18l_3k,diag_cproj_k,2025,mainconf_reference_lr001_owt18l_3k_diag_cproj_k_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T12_30_12.955+08_00.csv,150,150,0.0,True,442368.0,442368.0,442368.0,442368.0
owt18l_3k,diag_cproj_k,2024,mainconf_reference_lr001_owt18l_3k_diag_cproj_k_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T12_38_17.727+08_00.csv,150,150,0.0,True,442368.0,442368.0,442368.0,442368.0
wikitext24l_12k_lr001,diag_cproj_k,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,786432.0,786432.0,786432.0,786432.0
wikitext24l_12k_lr001,diag_cproj_k,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,786432.0,786432.0,786432.0,786432.0
wikitext24l_12k_lr001,diag_cproj_k,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,786432.0,786432.0,786432.0,786432.0
owt24l_12k,diag_cproj_k,2026,mainconf_reference_lr001_owt24l_12k_diag_cproj_k_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,786432.0,786432.0,786432.0,786432.0
owt24l_12k,diag_cproj_k,2025,mainconf_reference_lr001_owt24l_12k_diag_cproj_k_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,786432.0,786432.0,786432.0,786432.0
owt24l_12k,diag_cproj_k,2024,mainconf_reference_lr001_owt24l_12k_diag_cproj_k_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,786432.0,786432.0,786432.0,786432.0
wikitext12l_100m,diag_cproj_k,2025,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,294912.0,294912.0,294912.0,294912.0
wikitext12l_100m,diag_cproj_k,2024,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,294912.0,294912.0,294912.0,294912.0
owt12l_100m,diag_cproj_k,2026,mainconf_reference_lr001_owt12l_100m_diag_cproj_k_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,294912.0,294912.0,294912.0,294912.0
owt12l_100m,diag_cproj_k,2025,mainconf_reference_lr001_owt12l_100m_diag_cproj_k_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,294912.0,294912.0,294912.0,294912.0
owt12l_100m,diag_cproj_k,2024,mainconf_reference_lr001_owt12l_100m_diag_cproj_k_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,294912.0,294912.0,294912.0,294912.0
wikitext12l_100m,no_cproj_k,2026,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T12_23_16.684+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
owt18l_3k,no_cproj_k,2026,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T12_30_12.955+08_00.csv,150,150,0.0,True,0.0,0.0,0.0,0.0
owt18l_3k,no_cproj_k,2025,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T12_30_12.955+08_00.csv,150,150,0.0,True,0.0,0.0,0.0,0.0
owt18l_3k,no_cproj_k,2024,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T12_38_17.727+08_00.csv,150,150,0.0,True,0.0,0.0,0.0,0.0
wikitext24l_12k_lr001,no_cproj_k,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
wikitext24l_12k_lr001,no_cproj_k,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
wikitext24l_12k_lr001,no_cproj_k,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
owt24l_12k,no_cproj_k,2026,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
owt24l_12k,no_cproj_k,2025,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
owt24l_12k,no_cproj_k,2024,mainconf_reference_lr001_owt24l_12k_no_cproj_k_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
wikitext12l_100m,no_cproj_k,2025,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
wikitext12l_100m,no_cproj_k,2024,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
owt12l_100m,no_cproj_k,2026,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
owt12l_100m,no_cproj_k,2025,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
owt12l_100m,no_cproj_k,2024,mainconf_reference_lr001_owt12l_100m_no_cproj_k_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
wikitext12l_100m,paper_block4,2026,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T12_23_16.684+08_00.csv,611,611,0.0,True,339738624.0,339738624.0,339738624.0,339738624.0
owt18l_3k,paper_block4,2026,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T12_30_12.955+08_00.csv,150,150,0.0,True,509607936.0,509607936.0,509607936.0,509607936.0
owt18l_3k,paper_block4,2025,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T12_30_12.955+08_00.csv,150,150,0.0,True,509607936.0,509607936.0,509607936.0,509607936.0
owt18l_3k,paper_block4,2024,mainconf_reference_lr001_owt18l_3k_paper_block4_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T12_38_17.727+08_00.csv,150,150,0.0,True,509607936.0,509607936.0,509607936.0,509607936.0
wikitext24l_12k_lr001,paper_block4,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,1207959552.0,1207959552.0,1207959552.0,1207959552.0
wikitext24l_12k_lr001,paper_block4,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,1207959552.0,1207959552.0,1207959552.0,1207959552.0
wikitext24l_12k_lr001,paper_block4,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_paper_block4_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,1207959552.0,1207959552.0,1207959552.0,1207959552.0
owt24l_12k,paper_block4,2026,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,1207959552.0,1207959552.0,1207959552.0,1207959552.0
owt24l_12k,paper_block4,2025,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,1207959552.0,1207959552.0,1207959552.0,1207959552.0
owt24l_12k,paper_block4,2024,mainconf_reference_lr001_owt24l_12k_paper_block4_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_17_16.443+08_00.csv,600,600,0.0,True,1207959552.0,1207959552.0,1207959552.0,1207959552.0
wikitext12l_100m,paper_block4,2025,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,339738624.0,339738624.0,339738624.0,339738624.0
wikitext12l_100m,paper_block4,2024,mainconf_reference_lr001_wikitext12l_100m_paper_block4_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,339738624.0,339738624.0,339738624.0,339738624.0
owt12l_100m,paper_block4,2026,mainconf_reference_lr001_owt12l_100m_paper_block4_seed2026,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,339738624.0,339738624.0,339738624.0,339738624.0
owt12l_100m,paper_block4,2025,mainconf_reference_lr001_owt12l_100m_paper_block4_seed2025,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,339738624.0,339738624.0,339738624.0,339738624.0
owt12l_100m,paper_block4,2024,mainconf_reference_lr001_owt12l_100m_paper_block4_seed2024,matrix/cproj_k_state_bytes,wandb_export_2026-07-18T13_41_54.451+08_00.csv,611,611,0.0,True,339738624.0,339738624.0,339738624.0,339738624.0
wikitext12l_100m,diag_cproj_k,2026,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T12_23_13.487+08_00.csv,611,611,0.0,True,255098880.0,255098880.0,255098880.0,255098880.0
owt18l_3k,diag_cproj_k,2026,mainconf_reference_lr001_owt18l_3k_diag_cproj_k_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T12_30_09.633+08_00.csv,150,150,0.0,True,382648320.0,382648320.0,382648320.0,382648320.0
owt18l_3k,diag_cproj_k,2025,mainconf_reference_lr001_owt18l_3k_diag_cproj_k_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T12_30_09.633+08_00.csv,150,150,0.0,True,382648320.0,382648320.0,382648320.0,382648320.0
owt18l_3k,diag_cproj_k,2024,mainconf_reference_lr001_owt18l_3k_diag_cproj_k_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T12_38_14.506+08_00.csv,150,150,0.0,True,382648320.0,382648320.0,382648320.0,382648320.0
wikitext24l_12k_lr001,diag_cproj_k,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,906756096.0,906756096.0,906756096.0,906756096.0
wikitext24l_12k_lr001,diag_cproj_k,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,906756096.0,906756096.0,906756096.0,906756096.0
wikitext24l_12k_lr001,diag_cproj_k,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_diag_cproj_k_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,906756096.0,906756096.0,906756096.0,906756096.0
owt24l_12k,diag_cproj_k,2026,mainconf_reference_lr001_owt24l_12k_diag_cproj_k_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,906756096.0,906756096.0,906756096.0,906756096.0
owt24l_12k,diag_cproj_k,2025,mainconf_reference_lr001_owt24l_12k_diag_cproj_k_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,906756096.0,906756096.0,906756096.0,906756096.0
owt24l_12k,diag_cproj_k,2024,mainconf_reference_lr001_owt24l_12k_diag_cproj_k_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,906756096.0,906756096.0,906756096.0,906756096.0
wikitext12l_100m,diag_cproj_k,2025,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,255098880.0,255098880.0,255098880.0,255098880.0
wikitext12l_100m,diag_cproj_k,2024,mainconf_reference_lr001_wikitext12l_100m_diag_cproj_k_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,255098880.0,255098880.0,255098880.0,255098880.0
owt12l_100m,diag_cproj_k,2026,mainconf_reference_lr001_owt12l_100m_diag_cproj_k_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,255098880.0,255098880.0,255098880.0,255098880.0
owt12l_100m,diag_cproj_k,2025,mainconf_reference_lr001_owt12l_100m_diag_cproj_k_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,255098880.0,255098880.0,255098880.0,255098880.0
owt12l_100m,diag_cproj_k,2024,mainconf_reference_lr001_owt12l_100m_diag_cproj_k_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,255098880.0,255098880.0,255098880.0,255098880.0
wikitext12l_100m,muon_blog,2026,mainconf_reference_lr001_wikitext12l_100m_muon_blog_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T12_23_13.487+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
owt18l_3k,muon_blog,2026,mainconf_reference_lr001_owt18l_3k_muon_blog_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T12_30_09.633+08_00.csv,150,150,0.0,True,0.0,0.0,0.0,0.0
owt18l_3k,muon_blog,2025,mainconf_reference_lr001_owt18l_3k_muon_blog_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T12_30_09.633+08_00.csv,150,150,0.0,True,0.0,0.0,0.0,0.0
owt18l_3k,muon_blog,2024,mainconf_reference_lr001_owt18l_3k_muon_blog_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T12_38_14.506+08_00.csv,150,150,0.0,True,0.0,0.0,0.0,0.0
wikitext24l_12k_lr001,muon_blog,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_muon_blog_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
wikitext24l_12k_lr001,muon_blog,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_muon_blog_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
wikitext24l_12k_lr001,muon_blog,2024,mainconf_reference_lr001_wikitext24l_12k_lr001_muon_blog_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
owt24l_12k,muon_blog,2026,mainconf_reference_lr001_owt24l_12k_muon_blog_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
owt24l_12k,muon_blog,2025,mainconf_reference_lr001_owt24l_12k_muon_blog_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
owt24l_12k,muon_blog,2024,mainconf_reference_lr001_owt24l_12k_muon_blog_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,0.0,0.0,0.0,0.0
wikitext12l_100m,muon_blog,2025,mainconf_reference_lr001_wikitext12l_100m_muon_blog_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
wikitext12l_100m,muon_blog,2024,mainconf_reference_lr001_wikitext12l_100m_muon_blog_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
owt12l_100m,muon_blog,2026,mainconf_reference_lr001_owt12l_100m_muon_blog_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
owt12l_100m,muon_blog,2025,mainconf_reference_lr001_owt12l_100m_muon_blog_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
owt12l_100m,muon_blog,2024,mainconf_reference_lr001_owt12l_100m_muon_blog_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T13_41_50.871+08_00.csv,611,611,0.0,True,0.0,0.0,0.0,0.0
wikitext12l_100m,no_cproj_k,2026,mainconf_reference_lr001_wikitext12l_100m_no_cproj_k_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T12_23_13.487+08_00.csv,611,611,0.0,True,254803968.0,254803968.0,254803968.0,254803968.0
owt18l_3k,no_cproj_k,2026,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T12_30_09.633+08_00.csv,150,150,0.0,True,382205952.0,382205952.0,382205952.0,382205952.0
owt18l_3k,no_cproj_k,2025,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T12_30_09.633+08_00.csv,150,150,0.0,True,382205952.0,382205952.0,382205952.0,382205952.0
owt18l_3k,no_cproj_k,2024,mainconf_reference_lr001_owt18l_3k_no_cproj_k_seed2024,matrix/k_state_bytes,wandb_export_2026-07-18T12_38_14.506+08_00.csv,150,150,0.0,True,382205952.0,382205952.0,382205952.0,382205952.0
wikitext24l_12k_lr001,no_cproj_k,2026,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2026,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
wikitext24l_12k_lr001,no_cproj_k,2025,mainconf_reference_lr001_wikitext24l_12k_lr001_no_cproj_k_seed2025,matrix/k_state_bytes,wandb_export_2026-07-18T13_17_13.187+08_00.csv,600,600,0.0,True,905969664.0,905969664.0,905969664.0,905969664.0
